2023-03-08 11:25:24,619 [INFO   ] [APP] autotrader started with arguments={rtg.py, run, autotrader.py}
2023-03-08 11:25:34,402 [INFO   ] [TRADER] received order status for order 27 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:25:34,597 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 5
2023-03-08 11:25:34,639 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 22
2023-03-08 11:25:34,639 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 22
2023-03-08 11:25:34,640 [INFO   ] [TRADER] received order status for order 27 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:25:34,640 [INFO   ] [TRADER] received order status for order 26 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:25:34,640 [INFO   ] [TRADER] received order status for order 28 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:25:34,640 [INFO   ] [TRADER] received order status for order 29 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:06,680 [INFO   ] [APP] autotrader started with arguments={C:\Users\james\Optiver-RTG-2023\pyready_trader_go\rtg.py, run, autotrader.py}
2023-03-08 11:48:06,680 [INFO   ] [APP] configuration={"Execution":{"Host":"127.0.0.1","Port":12345},"Information":{"Type":"mmap","Name":"info.dat"},"TeamName":"TraderOne","Secret":"secret"}
2023-03-08 11:48:06,695 [INFO   ] [CONNECTION] fd=548 connection established: peer=127.0.0.1:12345
2023-03-08 11:48:11,680 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 1
2023-03-08 11:48:11,681 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 1
2023-03-08 11:48:11,887 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 2
2023-03-08 11:48:11,887 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 2
2023-03-08 11:48:11,893 [INFO   ] [TRADER] received order status for order 1 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:11,893 [INFO   ] [TRADER] received order status for order 2 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:12,217 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 3
2023-03-08 11:48:12,217 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 3
2023-03-08 11:48:12,470 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 4
2023-03-08 11:48:12,470 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 4
2023-03-08 11:48:12,470 [INFO   ] [TRADER] received order filled for order 2 with price 147100 and volume 10
2023-03-08 11:48:12,471 [INFO   ] [TRADER] received order status for order 2 with fill volume 10 remaining 0 and fees -147
2023-03-08 11:48:12,471 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 2
2023-03-08 11:48:12,472 [INFO   ] [TRADER] received hedge filled for order 3 with average price 147100 and volume 10
2023-03-08 11:48:12,681 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 2
2023-03-08 11:48:12,707 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 5
2023-03-08 11:48:12,708 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 5
2023-03-08 11:48:12,714 [INFO   ] [TRADER] received order status for order 1 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:12,715 [INFO   ] [TRADER] received order filled for order 4 with price 147000 and volume 1
2023-03-08 11:48:12,715 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 3
2023-03-08 11:48:12,715 [INFO   ] [TRADER] received order status for order 4 with fill volume 1 remaining 9 and fees 29
2023-03-08 11:48:12,715 [INFO   ] [TRADER] received order status for order 5 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:12,715 [INFO   ] [TRADER] received hedge filled for order 6 with average price 147100 and volume 1
2023-03-08 11:48:12,961 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 6
2023-03-08 11:48:12,961 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 6
2023-03-08 11:48:12,962 [INFO   ] [TRADER] received order status for order 5 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:12,962 [INFO   ] [TRADER] received order status for order 7 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:13,214 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 7
2023-03-08 11:48:13,214 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 7
2023-03-08 11:48:13,215 [INFO   ] [TRADER] received order status for order 7 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:13,215 [INFO   ] [TRADER] received order status for order 8 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:13,418 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 8
2023-03-08 11:48:13,418 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 8
2023-03-08 11:48:13,696 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 3
2023-03-08 11:48:13,734 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 9
2023-03-08 11:48:13,734 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 9
2023-03-08 11:48:13,736 [INFO   ] [TRADER] received order status for order 4 with fill volume 1 remaining 0 and fees 29
2023-03-08 11:48:13,736 [INFO   ] [TRADER] received order status for order 8 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:13,736 [INFO   ] [TRADER] received order status for order 9 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:13,737 [INFO   ] [TRADER] received order status for order 10 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:13,828 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 4
2023-03-08 11:48:13,941 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 10
2023-03-08 11:48:13,941 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 10
2023-03-08 11:48:13,942 [INFO   ] [TRADER] received order status for order 9 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:13,942 [INFO   ] [TRADER] received order status for order 10 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:13,942 [INFO   ] [TRADER] received order status for order 11 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:13,942 [INFO   ] [TRADER] received order status for order 12 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:14,148 [INFO   ] [TRADER] received order filled for order 11 with price 147100 and volume 10
2023-03-08 11:48:14,148 [INFO   ] [TRADER] received order status for order 11 with fill volume 10 remaining 0 and fees -147
2023-03-08 11:48:14,148 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 4
2023-03-08 11:48:14,148 [INFO   ] [TRADER] received hedge filled for order 13 with average price 146800 and volume 10
2023-03-08 11:48:14,174 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 11
2023-03-08 11:48:14,175 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 11
2023-03-08 11:48:14,175 [INFO   ] [TRADER] received order status for order 12 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:14,176 [INFO   ] [TRADER] received order status for order 14 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:14,176 [INFO   ] [TRADER] received order status for order 15 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:14,475 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 12
2023-03-08 11:48:14,475 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 12
2023-03-08 11:48:14,475 [INFO   ] [TRADER] received order status for order 14 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:14,475 [INFO   ] [TRADER] received order status for order 16 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:14,697 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 13
2023-03-08 11:48:14,697 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 13
2023-03-08 11:48:14,698 [INFO   ] [TRADER] received order status for order 16 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:14,698 [INFO   ] [TRADER] received order status for order 17 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:14,934 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 14
2023-03-08 11:48:14,934 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 14
2023-03-08 11:48:14,934 [INFO   ] [TRADER] received order status for order 17 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:14,934 [INFO   ] [TRADER] received order status for order 18 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:15,131 [INFO   ] [TRADER] received order filled for order 15 with price 147000 and volume 10
2023-03-08 11:48:15,131 [INFO   ] [TRADER] received order status for order 15 with fill volume 10 remaining 0 and fees -147
2023-03-08 11:48:15,133 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 5
2023-03-08 11:48:15,133 [INFO   ] [TRADER] received hedge filled for order 19 with average price 147000 and volume 10
2023-03-08 11:48:15,188 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 15
2023-03-08 11:48:15,188 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 15
2023-03-08 11:48:15,188 [INFO   ] [TRADER] received order status for order 20 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:15,326 [INFO   ] [TRADER] received order filled for order 18 with price 146900 and volume 10
2023-03-08 11:48:15,327 [INFO   ] [TRADER] received order status for order 18 with fill volume 10 remaining 0 and fees -147
2023-03-08 11:48:15,327 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 6
2023-03-08 11:48:15,327 [INFO   ] [TRADER] received hedge filled for order 21 with average price 146800 and volume 10
2023-03-08 11:48:15,406 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 16
2023-03-08 11:48:15,407 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 16
2023-03-08 11:48:15,407 [INFO   ] [TRADER] received order status for order 20 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:15,407 [INFO   ] [TRADER] received order status for order 22 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:15,407 [INFO   ] [TRADER] received order status for order 23 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:15,723 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 17
2023-03-08 11:48:15,723 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 17
2023-03-08 11:48:15,943 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 18
2023-03-08 11:48:15,943 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 18
2023-03-08 11:48:16,147 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 19
2023-03-08 11:48:16,147 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 19
2023-03-08 11:48:16,194 [INFO   ] [TRADER] received order filled for order 22 with price 146800 and volume 10
2023-03-08 11:48:16,194 [INFO   ] [TRADER] received order status for order 22 with fill volume 10 remaining 0 and fees -147
2023-03-08 11:48:16,195 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 7
2023-03-08 11:48:16,195 [INFO   ] [TRADER] received hedge filled for order 24 with average price 146800 and volume 10
2023-03-08 11:48:16,413 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 20
2023-03-08 11:48:16,413 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 20
2023-03-08 11:48:16,415 [INFO   ] [TRADER] received order status for order 23 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:16,417 [INFO   ] [TRADER] received order status for order 25 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:16,417 [INFO   ] [TRADER] received order status for order 26 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:16,713 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 21
2023-03-08 11:48:16,713 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 21
2023-03-08 11:48:16,714 [INFO   ] [TRADER] received order status for order 25 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:16,714 [INFO   ] [TRADER] received order status for order 27 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:16,878 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 5
2023-03-08 11:48:16,963 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 22
2023-03-08 11:48:16,963 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 22
2023-03-08 11:48:16,964 [INFO   ] [TRADER] received order status for order 27 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:16,964 [INFO   ] [TRADER] received order status for order 26 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:16,964 [INFO   ] [TRADER] received order status for order 28 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:16,964 [INFO   ] [TRADER] received order status for order 29 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:17,139 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 23
2023-03-08 11:48:17,139 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 23
2023-03-08 11:48:17,139 [INFO   ] [TRADER] received order status for order 28 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:17,140 [INFO   ] [TRADER] received order status for order 29 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:17,140 [INFO   ] [TRADER] received order status for order 30 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:17,140 [INFO   ] [TRADER] received order status for order 31 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:17,374 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 24
2023-03-08 11:48:17,374 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 24
2023-03-08 11:48:17,375 [INFO   ] [TRADER] received order status for order 30 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:17,375 [INFO   ] [TRADER] received order status for order 31 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:17,375 [INFO   ] [TRADER] received order status for order 32 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:17,375 [INFO   ] [TRADER] received order filled for order 33 with price 147000 and volume 10
2023-03-08 11:48:17,375 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 8
2023-03-08 11:48:17,375 [INFO   ] [TRADER] received order status for order 33 with fill volume 10 remaining 0 and fees 294
2023-03-08 11:48:17,375 [INFO   ] [TRADER] received hedge filled for order 34 with average price 147000 and volume 10
2023-03-08 11:48:17,630 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 25
2023-03-08 11:48:17,630 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 25
2023-03-08 11:48:17,631 [INFO   ] [TRADER] received order status for order 32 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:17,631 [INFO   ] [TRADER] received order status for order 35 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:17,631 [INFO   ] [TRADER] received order filled for order 36 with price 147000 and volume 10
2023-03-08 11:48:17,631 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 9
2023-03-08 11:48:17,631 [INFO   ] [TRADER] received order status for order 36 with fill volume 10 remaining 0 and fees 294
2023-03-08 11:48:17,631 [INFO   ] [TRADER] received hedge filled for order 37 with average price 147000 and volume 10
2023-03-08 11:48:17,748 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 6
2023-03-08 11:48:17,891 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 26
2023-03-08 11:48:17,891 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 26
2023-03-08 11:48:17,896 [INFO   ] [TRADER] received order status for order 35 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:17,896 [INFO   ] [TRADER] received order status for order 38 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:17,896 [INFO   ] [TRADER] received order filled for order 39 with price 147000 and volume 10
2023-03-08 11:48:17,896 [INFO   ] [TRADER] received order status for order 39 with fill volume 10 remaining 0 and fees 294
2023-03-08 11:48:17,896 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 10
2023-03-08 11:48:17,896 [INFO   ] [TRADER] received hedge filled for order 40 with average price 146700 and volume 10
2023-03-08 11:48:18,145 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 27
2023-03-08 11:48:18,145 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 27
2023-03-08 11:48:18,146 [INFO   ] [TRADER] received order status for order 38 with fill volume 0 remaining 0 and fees 0
2023-03-08 11:48:18,146 [INFO   ] [TRADER] received order status for order 41 with fill volume 0 remaining 10 and fees 0
2023-03-08 11:48:18,146 [INFO   ] [TRADER] received order filled for order 42 with price 147000 and volume 10
2023-03-08 11:48:18,146 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 11
2023-03-08 11:48:18,146 [INFO   ] [TRADER] received order status for order 42 with fill volume 10 remaining 0 and fees 294
2023-03-08 11:48:18,146 [INFO   ] [TRADER] received hedge filled for order 43 with average price 146700 and volume 10
2023-03-08 11:48:18,284 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 12
2023-03-08 11:48:18,320 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 7
2023-03-08 11:48:18,441 [INFO   ] [TRADER] received order book for instrument 0 with sequence number 28
2023-03-08 11:48:18,441 [INFO   ] [TRADER] received order book for instrument 1 with sequence number 28
2023-03-08 11:48:18,442 [INFO   ] [TRADER] received order status for order 41 with fill volume 0 remaining 0 and fees 0
